Iteration,HW_Latency_ms,HW_Write_ms,HW_Compute_ms,HW_Read_ms
5190,0.915206,0.072733,0.762683,0.07979
5191,0.503154,0.0721,0.36721,0.063844
5192,0.39676,0.082367,0.250943,0.06345
5193,0.54959,0.08464,0.369997,0.094953
5194,0.249104,0.05064,0.166757,0.031707
5195,0.32502,0.03846,0.25381,0.03275
5196,0.236797,0.05011,0.15821,0.028477
5197,0.312693,0.03872,0.2318,0.042173
5198,0.584188,0.090717,0.461987,0.031484
5199,0.285883,0.06856,0.179927,0.037396
5200,0.348624,0.082937,0.20075,0.064937
5201,0.303522,0.067483,0.197116,0.038923
5202,0.322584,0.06995,0.18803,0.064604
5203,0.312625,0.096547,0.181024,0.035054
5204,0.562807,0.098267,0.432723,0.031817
5205,0.36902,0.097556,0.242434,0.02903
5206,0.499337,0.083157,0.354153,0.062027
5207,0.340233,0.069653,0.223957,0.046623
5208,0.429901,0.06902,0.297764,0.063117
5209,0.389193,0.070216,0.257017,0.06196
5210,0.415931,0.067593,0.285484,0.062854
5211,0.388901,0.069794,0.260077,0.05903
5212,0.438827,0.092847,0.313597,0.032383
5213,0.367623,0.094583,0.242724,0.030316
5214,0.359701,0.060877,0.267334,0.03149
5215,0.290257,0.089763,0.171797,0.028697
5216,0.3051,0.091303,0.18263,0.031167
5217,0.399396,0.095017,0.276133,0.028246
5218,0.255977,0.066033,0.161794,0.02815
5219,0.358361,0.08841,0.241414,0.028537
5220,0.395374,0.090877,0.272314,0.032183
5221,0.546904,0.06602,0.419394,0.06149
5222,0.467339,0.069913,0.33496,0.062466
5223,0.350817,0.06941,0.23899,0.042417
5224,0.624462,0.071134,0.489258,0.06407
5225,0.420578,0.100003,0.258371,0.062204
5226,0.467606,0.06967,0.336333,0.061603
5227,0.277387,0.091187,0.156263,0.029937
5228,0.329831,0.068044,0.230357,0.03143
5229,0.340987,0.087677,0.223924,0.029386
5230,0.369207,0.05224,0.25517,0.061797
5231,0.35385,0.08751,0.23431,0.03203
5232,0.385713,0.09633,0.260613,0.02877
5233,0.36474,0.09412,0.24099,0.02963
5234,0.408621,0.058396,0.320091,0.030134
5235,0.4218,0.070063,0.288733,0.063004
5236,0.354456,0.085897,0.225003,0.043556
5237,0.39562,0.069556,0.262677,0.063387
5238,0.278077,0.069257,0.164703,0.044117
5239,0.292817,0.057847,0.16566,0.06931
5240,0.326041,0.06758,0.218424,0.040037
5241,0.51083,0.072627,0.37308,0.065123
5242,0.395504,0.068024,0.261244,0.066236
5243,0.733299,0.07346,0.596105,0.063734
5244,0.28126,0.0676,0.17586,0.0378
5245,0.412139,0.072806,0.27249,0.066843
5246,0.430926,0.067867,0.297883,0.065176
5247,0.334364,0.057847,0.21256,0.063957
5248,0.366476,0.068426,0.260357,0.037693
5249,0.379169,0.088066,0.261863,0.02924
5250,0.346691,0.09803,0.214527,0.034134
5251,0.341394,0.064997,0.238337,0.03806
5252,0.356113,0.07288,0.22036,0.062873
5253,0.29504,0.069,0.18881,0.03723
5254,0.43593,0.069726,0.302904,0.0633
5255,0.337113,0.067153,0.23128,0.03868
5256,0.501977,0.058057,0.380756,0.063164
5257,0.276743,0.06771,0.17151,0.037523
5258,0.435523,0.069873,0.301887,0.063763
5259,0.507268,0.066727,0.377534,0.063007
5260,0.328634,0.05806,0.19115,0.079424
5261,0.309443,0.06735,0.202383,0.03971
5262,0.382411,0.06892,0.248047,0.065444
5263,0.3274,0.066577,0.20393,0.056893
5264,0.325257,0.0847,0.208544,0.032013
5265,0.383297,0.071116,0.249377,0.062804
5266,0.375241,0.069687,0.262131,0.043423
5267,0.44426,0.09664,0.31691,0.03071
5268,0.250038,0.061687,0.158374,0.029977
5269,0.351077,0.084337,0.2053,0.06144
5270,0.514644,0.06675,0.38502,0.062874
5271,0.31033,0.069413,0.17833,0.062587
5272,0.303067,0.06679,0.19998,0.036297
5273,0.39173,0.069196,0.276674,0.04586
5274,0.35996,0.066633,0.250797,0.04253
5275,0.438656,0.072873,0.298586,0.067197
5276,0.425048,0.066554,0.297174,0.06132
5277,0.351096,0.070433,0.21569,0.064973
5278,0.267061,0.066717,0.1642,0.036144
5279,0.31882,0.069463,0.187521,0.061836
5280,0.433387,0.069624,0.301643,0.06212
5281,0.455677,0.070043,0.321564,0.06407
5282,0.368046,0.092236,0.212407,0.063403
5283,0.654324,0.066733,0.543341,0.04425
5284,0.393347,0.08964,0.271183,0.032524
5285,0.33732,0.097623,0.20862,0.031077
5286,0.398817,0.0944,0.242771,0.061646
5287,0.310659,0.067523,0.206263,0.036873
5288,0.328951,0.069984,0.1944,0.064567
5289,0.374683,0.069386,0.243127,0.06217
5290,0.30661,0.07012,0.184513,0.051977
5291,0.332725,0.096177,0.204561,0.031987
5292,0.387312,0.066873,0.291756,0.028683
5293,0.309583,0.08876,0.157573,0.06325
5294,0.312781,0.068454,0.20658,0.037747
5295,0.322411,0.07014,0.205857,0.046414
5296,0.33233,0.066954,0.2282,0.037176
5297,0.386317,0.070756,0.250164,0.065397
5298,0.387781,0.068444,0.256844,0.062493
5299,0.472012,0.070033,0.337663,0.064316
5300,0.40195,0.08104,0.259476,0.061434
5301,0.373927,0.067833,0.267857,0.038237
5302,0.287003,0.089263,0.16839,0.02935
5303,0.375644,0.093797,0.252824,0.029023
5304,0.373447,0.095304,0.24672,0.031423
5305,0.297223,0.09246,0.17624,0.028523
5306,0.374811,0.064114,0.278797,0.0319
5307,0.357437,0.088523,0.23857,0.030344
5308,0.27432,0.053276,0.18869,0.032354
5309,0.239737,0.060157,0.139704,0.039876
5310,0.298888,0.070594,0.19011,0.038184
5311,0.359508,0.070034,0.227677,0.061797
5312,0.266497,0.06653,0.163807,0.03616
5313,0.372636,0.071483,0.238787,0.062366
5314,0.749606,0.067103,0.620707,0.061796
5315,0.256754,0.071187,0.13901,0.046557
5316,0.228133,0.066627,0.12623,0.035276
5317,0.335707,0.087807,0.21842,0.02948
5318,0.316524,0.0955,0.192164,0.02886
5319,0.275596,0.05683,0.178973,0.039793
5320,0.562214,0.0739,0.437817,0.050497
5321,0.228197,0.070053,0.128594,0.02955
5322,0.267257,0.088327,0.145487,0.033443
5323,0.2592,0.06169,0.168937,0.028573
5324,0.270906,0.08811,0.15153,0.031266
5325,0.443694,0.067067,0.31264,0.063987
5326,0.340057,0.086103,0.192854,0.0611
5327,0.27344,0.066907,0.16914,0.037393
5328,0.289757,0.06958,0.157461,0.062716
5329,0.337041,0.069977,0.228807,0.038257
5330,0.423606,0.069283,0.262367,0.091956
5331,0.438818,0.067507,0.306371,0.06494
5332,0.286447,0.07101,0.151827,0.06361
5333,0.31666,0.067403,0.210747,0.03851
5334,0.322196,0.069193,0.191007,0.061996
5335,0.352716,0.093717,0.227583,0.031416
5336,0.279174,0.061687,0.1893,0.028187
5337,0.343779,0.0896,0.223056,0.031123
5338,0.562046,0.058947,0.473763,0.029336
5339,0.215928,0.063057,0.124847,0.028024
5340,0.247726,0.086573,0.12897,0.032183
5341,0.313377,0.098031,0.186046,0.0293
5342,0.27787,0.093817,0.154543,0.02951
5343,0.224237,0.067747,0.127774,0.028716
5344,0.44069,0.05264,0.32626,0.06179
5345,0.301268,0.06972,0.168714,0.062834
5346,0.33508,0.06767,0.23141,0.036
5347,0.503274,0.070777,0.369207,0.06329
5348,0.27813,0.08326,0.15852,0.03635
5349,0.292437,0.088427,0.173177,0.030833
5350,0.263473,0.0917,0.14139,0.030383
5351,0.356367,0.09164,0.201,0.063727
5352,0.296598,0.071204,0.187984,0.03741
5353,0.273743,0.0703,0.15705,0.046393
5354,0.345758,0.068117,0.232324,0.045317
5355,0.31208,0.07218,0.17857,0.06133
5356,0.24078,0.06769,0.138114,0.034976
5357,0.291264,0.070324,0.175657,0.045283
5358,0.282523,0.09535,0.154743,0.03243
5359,0.374787,0.067597,0.24617,0.06102
5360,0.505924,0.06992,0.390553,0.045451
5361,0.296094,0.093367,0.1712,0.031527
5362,0.475581,0.09554,0.346207,0.033834
5363,0.259605,0.065846,0.162933,0.030826
5364,0.269003,0.094703,0.14523,0.02907
5365,0.386184,0.096047,0.26055,0.029587
5366,0.206611,0.065701,0.10855,0.03236
5367,0.312613,0.085127,0.195933,0.031553
5368,0.192804,0.065827,0.099227,0.02775
5369,0.333747,0.048867,0.22104,0.06384
5370,0.37812,0.073983,0.23931,0.064827
5371,0.525009,0.067173,0.39602,0.061816
5372,0.344185,0.071184,0.209561,0.06344
5373,0.30933,0.061386,0.185474,0.06247
5374,0.25136,0.06684,0.147237,0.037283
5375,0.58338,0.06957,0.452794,0.061016
5376,0.27572,0.084127,0.15435,0.037243
5377,0.307296,0.06957,0.192963,0.044763
5378,0.242987,0.067154,0.136737,0.039096
5379,0.309849,0.069097,0.177546,0.063206
5380,0.254507,0.09483,0.12849,0.031187
5381,0.262674,0.061674,0.172677,0.028323
5382,0.359897,0.084837,0.24427,0.03079
5383,0.204669,0.045626,0.129993,0.02905
5384,0.345444,0.069627,0.2111,0.064717
5385,0.39174,0.06729,0.262547,0.061903
5386,0.337976,0.069524,0.207376,0.061076
5387,0.983825,0.0919,0.829295,0.06263
5388,0.297913,0.09858,0.162273,0.03706
5389,0.317177,0.073083,0.18149,0.062604
5390,0.593328,0.067064,0.46277,0.063494
5391,0.254611,0.066374,0.152267,0.03597
5392,0.337793,0.070023,0.20542,0.06235
5393,0.348695,0.067394,0.238644,0.042657
5394,0.426823,0.070223,0.29326,0.06334
5395,0.265294,0.08199,0.139437,0.043867
5396,0.299155,0.068334,0.167644,0.063177
5397,0.368192,0.088484,0.241044,0.038664
5398,0.338404,0.09044,0.215737,0.032227
5399,0.358527,0.098987,0.225654,0.033886
5400,0.321963,0.067997,0.209026,0.04494
5401,0.418581,0.06795,0.285974,0.064657
5402,0.355231,0.093134,0.19986,0.062237
5403,0.267177,0.06752,0.16202,0.037637
5404,0.427791,0.07217,0.292241,0.06338
5405,0.363171,0.05145,0.249197,0.062524
5406,0.343522,0.071076,0.21037,0.062076
5407,0.283665,0.071777,0.171774,0.040114
5408,0.465363,0.069986,0.33102,0.064357
5409,0.248286,0.066653,0.14293,0.038703
5410,0.328408,0.070807,0.174814,0.082787
5411,0.2652,0.06755,0.16179,0.03586
5412,0.370321,0.072694,0.235927,0.0617
5413,0.482213,0.06752,0.349793,0.0649
5414,0.42969,0.069446,0.296734,0.06351
5415,0.313717,0.095277,0.154703,0.063737
5416,0.365148,0.096114,0.23888,0.030154
5417,0.443722,0.067924,0.343104,0.032694
5418,0.385515,0.097514,0.223797,0.064204
5419,0.362188,0.067264,0.250154,0.04477
5420,0.317988,0.071804,0.183314,0.06287
5421,0.667735,0.066884,0.538777,0.062074
5422,0.506988,0.084837,0.359694,0.062457
5423,0.282301,0.067883,0.177294,0.037124
5424,0.295863,0.069893,0.163563,0.062407
5425,0.23772,0.069264,0.13246,0.035996
5426,0.366907,0.069474,0.25321,0.044223
5427,0.32344,0.066477,0.218983,0.03798
5428,0.452283,0.07124,0.31629,0.064753
5429,0.321523,0.06669,0.215133,0.0397
5430,0.268557,0.069377,0.150887,0.048293
5431,0.293744,0.104567,0.159553,0.029624
5432,0.326833,0.0976,0.179513,0.04972
5433,0.236797,0.062687,0.14149,0.03262
5434,0.297829,0.091163,0.177666,0.029
5435,0.308274,0.092837,0.186583,0.028854
5436,0.332624,0.093077,0.211047,0.0285
5437,0.218513,0.048813,0.132893,0.036807
5438,0.361157,0.069813,0.227577,0.063767
5439,0.237869,0.067433,0.12767,0.042766
5440,0.295663,0.069866,0.16386,0.061937
5441,0.267275,0.069334,0.156044,0.041897
5442,0.596513,0.100423,0.43116,0.06493
5443,0.253456,0.066943,0.147986,0.038527
5444,0.41419,0.069873,0.281984,0.062333
5445,0.31028,0.085747,0.179517,0.045016
5446,0.358586,0.070336,0.22151,0.06674
5447,0.425017,0.067301,0.293733,0.063983
5448,0.263167,0.07319,0.14045,0.049527
5449,0.44795,0.067707,0.300247,0.079996
5450,0.692437,0.070263,0.570357,0.051817
5451,0.357407,0.0676,0.24262,0.047187
5452,0.344741,0.091747,0.2223,0.030694
5453,0.238827,0.064433,0.145687,0.028707
5454,0.27536,0.089567,0.157733,0.02806
5455,0.45723,0.068556,0.357218,0.031456
5456,0.312554,0.070653,0.180974,0.060927
5457,0.37455,0.067697,0.242093,0.06476
5458,0.335891,0.072687,0.217654,0.04555
5459,0.362516,0.099443,0.20052,0.062553
5460,0.3317,0.070393,0.193683,0.067624
5461,0.30411,0.0852,0.18506,0.03385
5462,0.358967,0.094607,0.232903,0.031457
5463,0.36049,0.066647,0.228156,0.065687
5464,0.435897,0.086457,0.283767,0.065673
5465,0.40304,0.072386,0.269681,0.060973
5466,0.238926,0.067426,0.13259,0.03891
5467,0.371496,0.08639,0.252956,0.03215
5468,0.330624,0.06776,0.219907,0.042957
5469,0.27544,0.07015,0.15607,0.04922
5470,0.321888,0.091827,0.199804,0.030257
5471,0.422796,0.09604,0.297493,0.029263
5472,0.406811,0.118254,0.257537,0.03102
5473,0.303185,0.068103,0.195996,0.039086
5474,0.986823,0.06974,0.8551,0.061983
5475,0.255447,0.067081,0.144343,0.044023
5476,0.28464,0.069416,0.170871,0.044353
5477,0.276667,0.0669,0.16564,0.044127
5478,0.263127,0.06889,0.146104,0.048133
5479,0.285867,0.066847,0.18279,0.03623
5480,0.355686,0.069406,0.2244,0.06188
5481,0.502731,0.068387,0.372107,0.062237
5482,0.419367,0.068907,0.287366,0.063094
5483,0.452673,0.06809,0.345763,0.03882
5484,0.318823,0.09576,0.190497,0.032566
5485,0.289146,0.092017,0.165693,0.031436
5486,0.251613,0.06825,0.14784,0.035523
5487,0.267774,0.089784,0.149177,0.028813
5488,0.27553,0.09434,0.153103,0.028087
5489,0.333342,0.094436,0.205573,0.033333
5490,0.246828,0.067401,0.151673,0.027754
5491,0.320482,0.088543,0.200213,0.031726
5492,0.27139,0.070377,0.156637,0.044376
5493,0.327384,0.0725,0.19386,0.061024
5494,0.2588,0.066907,0.15162,0.040273
5495,0.407357,0.08541,0.267133,0.054814
5496,0.334738,0.104204,0.17075,0.059784
5497,0.288944,0.070297,0.178864,0.039783
5498,0.41178,0.070743,0.27851,0.062527
5499,0.256491,0.067997,0.150581,0.037913
5500,0.400974,0.08363,0.252447,0.064897
5501,0.371166,0.070673,0.23684,0.063653
5502,0.340319,0.066777,0.233521,0.040021
5503,0.607476,0.06986,0.47424,0.063376
5504,0.5341,0.067583,0.413647,0.05287
5505,0.41286,0.086684,0.296446,0.02973
5506,0.21965,0.063697,0.127717,0.028236
5507,0.2591,0.09187,0.13843,0.0288
5508,0.447447,0.093163,0.324537,0.029747
5509,0.440957,0.09374,0.30464,0.042577
5510,0.288168,0.070144,0.180584,0.03744
5511,0.33784,0.07041,0.20399,0.06344
5512,0.447836,0.068947,0.314953,0.063936
5513,0.333823,0.06979,0.20259,0.061443
5514,0.287514,0.06601,0.157347,0.064157
5515,0.321501,0.068153,0.215654,0.037694
5516,0.31644,0.069913,0.167587,0.07894
5517,0.217847,0.067423,0.114877,0.035547
5518,0.34737,0.070406,0.21532,0.061644
5519,0.463327,0.084044,0.306153,0.07313
5520,0.263825,0.069937,0.143607,0.050281
5521,0.260227,0.067367,0.155217,0.037643
5522,0.382957,0.069663,0.251684,0.06161
5523,0.6259,0.10534,0.458547,0.062013
5524,0.354764,0.118494,0.197514,0.038756
5525,0.353464,0.08479,0.238264,0.03041
5526,0.278047,0.067167,0.180807,0.030073
5527,0.281094,0.086117,0.1663,0.028677
5528,0.318933,0.04982,0.205543,0.06357
5529,0.363954,0.071753,0.230737,0.061464
5530,0.399711,0.066273,0.271307,0.062131
5531,0.324931,0.0779,0.183697,0.063334
5532,0.308951,0.093444,0.182657,0.03285
5533,0.44373,0.06636,0.31438,0.06299
5534,0.30333,0.0693,0.170406,0.063624
5535,0.42398,0.07846,0.281723,0.063797
5536,0.32318,0.070343,0.191374,0.061463
5537,0.263811,0.070957,0.15618,0.036674
5538,0.279854,0.06514,0.150007,0.064707
5539,0.236463,0.06861,0.130246,0.037607
5540,0.344935,0.069754,0.212574,0.062607
5541,0.27291,0.066704,0.16694,0.039266
5542,0.472093,0.08977,0.349997,0.032326
5543,0.295264,0.097014,0.17003,0.02822
5544,0.574781,0.094304,0.448907,0.03157
5545,0.641597,0.093553,0.51818,0.029864
5546,0.378513,0.06382,0.253507,0.061186
5547,0.359617,0.067944,0.24466,0.047013
5548,0.257033,0.070783,0.138057,0.048193
5549,0.38441,0.071913,0.248997,0.0635
5550,0.564264,0.070807,0.430557,0.0629
5551,0.30654,0.067937,0.202083,0.03652
5552,0.253192,0.070917,0.138171,0.044104
5553,0.223277,0.06754,0.117017,0.03872
5554,0.383101,0.085297,0.235584,0.06222
5555,0.470395,0.062794,0.343507,0.064094
5556,0.505014,0.071024,0.37158,0.06241
5557,0.300363,0.06754,0.194897,0.037926
5558,0.4606,0.070286,0.325734,0.06458
5559,0.26096,0.070306,0.15284,0.037814
5560,0.484204,0.070223,0.349324,0.064657
5561,0.2968,0.09393,0.17273,0.03014
5562,0.20913,0.062617,0.11822,0.028293
5563,0.299588,0.069794,0.181487,0.048307
5564,0.310454,0.06959,0.178867,0.061997
5565,0.843024,0.07161,0.691767,0.079647
5566,0.52502,0.0673,0.421027,0.036693
5567,0.304544,0.0878,0.187604,0.02914
5568,0.357661,0.1018,0.191227,0.064634
5569,0.335436,0.088563,0.216776,0.030097
5570,0.253053,0.09369,0.130876,0.028487
5571,0.26801,0.0631,0.156793,0.048117
5572,0.292802,0.084611,0.178234,0.029957
5573,0.364516,0.10457,0.198393,0.061553
5574,0.253804,0.067217,0.14904,0.037547
5575,0.437174,0.069794,0.30421,0.06317
5576,0.269578,0.06702,0.166474,0.036084
5577,0.748817,0.082536,0.629844,0.036437
5578,0.281358,0.074617,0.169574,0.037167
5579,0.330844,0.084223,0.217567,0.029054
5580,0.304241,0.065157,0.209164,0.02992
5581,0.302601,0.088704,0.185493,0.028404
5582,0.430273,0.086973,0.303927,0.039373
5583,0.348481,0.093244,0.218397,0.03684
5584,0.27316,0.091763,0.14204,0.039357
5585,0.262637,0.06505,0.140043,0.057544
5586,0.336013,0.07722,0.19697,0.061823
5587,0.366974,0.069187,0.236237,0.06155
5588,0.281743,0.086706,0.156823,0.038214
5589,0.719208,0.07136,0.584038,0.06381
5590,0.304024,0.071374,0.193124,0.039526
5591,0.319583,0.06983,0.186983,0.06277
5592,0.289758,0.067104,0.18264,0.040014
5593,0.397377,0.072137,0.26344,0.0618
5594,0.430133,0.06936,0.296873,0.0639
5595,0.300881,0.07003,0.168487,0.062364
5596,0.340647,0.073613,0.20493,0.062104
5597,0.317421,0.068387,0.208647,0.040387
5598,0.311457,0.089807,0.19258,0.02907
5599,0.44322,0.097443,0.313683,0.032094
5600,0.276464,0.084054,0.141917,0.050493
5601,0.209868,0.069944,0.107364,0.03256
5602,0.352551,0.070583,0.217244,0.064724
5603,0.245819,0.06676,0.142913,0.036146
5604,0.249373,0.069996,0.133837,0.04554
5605,0.244794,0.069947,0.13537,0.039477
5606,0.274127,0.07047,0.155007,0.04865
5607,0.373824,0.067824,0.242293,0.063707
5608,0.320954,0.070017,0.187627,0.06331
5609,0.242783,0.068073,0.137963,0.036747
5610,0.314844,0.070594,0.178766,0.065484
5611,0.305015,0.064584,0.177694,0.062737
5612,0.529034,0.087064,0.37907,0.0629
5613,0.261137,0.070444,0.143046,0.047647
5614,0.421952,0.068143,0.288193,0.065616
5615,0.45322,0.06968,0.316734,0.066806
5616,0.265446,0.083213,0.145997,0.036236
5617,0.248853,0.08661,0.1279,0.034343
5618,0.25412,0.06497,0.157447,0.031703
5619,0.385964,0.09506,0.261257,0.029647
5620,0.30891,0.06749,0.178183,0.063237
5621,0.408401,0.07008,0.276024,0.062297
5622,0.546727,0.0691,0.414157,0.06347
5623,0.578944,0.071417,0.44383,0.063697
5624,0.395306,0.06441,0.26909,0.061806
5625,0.323986,0.06759,0.212266,0.04413
5626,0.2926,0.06968,0.162427,0.060493
5627,0.309302,0.066686,0.20299,0.039626
5628,0.485141,0.071297,0.353437,0.060407
5629,0.638798,0.068424,0.506394,0.06398
5630,0.335724,0.068964,0.20411,0.06265
5631,0.265924,0.067387,0.158404,0.040133
5632,0.31979,0.069187,0.20531,0.045293
5633,0.300867,0.082757,0.182036,0.036074
5634,0.302618,0.06932,0.184741,0.048557
5635,0.301769,0.094256,0.155946,0.051567
5636,0.415048,0.095081,0.290827,0.02914
5637,0.378743,0.106547,0.208703,0.063493
5638,0.271977,0.068077,0.1674,0.0365
5639,0.343793,0.06977,0.210687,0.063336
5640,0.34523,0.067497,0.238066,0.039667
5641,0.356927,0.06997,0.241764,0.045193
5642,0.476997,0.095547,0.351923,0.029527
5643,0.431507,0.096647,0.303377,0.031483
5644,0.338648,0.093914,0.182527,0.062207
5645,0.241243,0.06764,0.128273,0.04533
5646,0.328517,0.069843,0.212847,0.045827
5647,0.39267,0.066423,0.26375,0.062497
5648,0.360857,0.070584,0.22474,0.065533
5649,0.28298,0.067883,0.178104,0.036993
5650,0.34894,0.071913,0.214733,0.062294
5651,0.34688,0.06314,0.22112,0.06262
5652,0.544507,0.06875,0.41078,0.064977
5653,0.289183,0.08731,0.172366,0.029507
5654,0.303165,0.097997,0.174864,0.030304
5655,0.284461,0.094154,0.161364,0.028943
5656,0.299065,0.045847,0.209334,0.043884
5657,0.289034,0.0908,0.16857,0.029664
5658,0.307478,0.093274,0.185677,0.028527
5659,0.242754,0.06889,0.142094,0.03177
5660,0.321029,0.065703,0.225696,0.02963
5661,0.372906,0.083713,0.25894,0.030253
5662,0.383222,0.068333,0.251736,0.063153
5663,0.398694,0.072214,0.2635,0.06298
5664,0.226643,0.09109,0.099123,0.03643
5665,0.32834,0.069816,0.194624,0.0639
5666,0.359688,0.071594,0.226434,0.06166
5667,0.28855,0.067903,0.184804,0.035843
5668,0.227245,0.070024,0.112954,0.044267
5669,0.28891,0.06735,0.183194,0.038366
5670,0.359058,0.085594,0.22909,0.044374
5671,0.2694,0.055246,0.152337,0.061817
5672,0.307077,0.069954,0.1759,0.061223
5673,0.232893,0.073306,0.130817,0.02877
5674,0.314751,0.091267,0.191421,0.032063
5675,0.334234,0.065786,0.235854,0.032594
5676,0.400043,0.081563,0.25701,0.06147
5677,0.280787,0.071057,0.17231,0.03742
5678,0.302573,0.069873,0.169864,0.062836
5679,0.279666,0.068046,0.175664,0.035956
5680,0.38751,0.084417,0.272586,0.030507
5681,0.62293,0.067283,0.491017,0.06463
5682,0.43309,0.06949,0.29901,0.06459
5683,0.277307,0.067054,0.171943,0.03831
5684,0.334999,0.069994,0.201041,0.063964
5685,0.303461,0.06384,0.176297,0.063324
5686,0.228807,0.066396,0.125854,0.036557
5687,0.704698,0.069564,0.571504,0.06363
5688,0.268165,0.067004,0.164707,0.036454
5689,0.291748,0.082424,0.176927,0.032397
5690,0.383015,0.067474,0.254454,0.061087
5691,0.417361,0.070221,0.300426,0.046714
5692,0.250187,0.063336,0.156111,0.03074
5693,0.34012,0.0845,0.19348,0.06214
5694,0.806003,0.091403,0.653594,0.061006
5695,0.264747,0.08438,0.144087,0.03628
5696,0.260447,0.070127,0.14224,0.04808
5697,0.309003,0.071213,0.191504,0.046286
5698,0.289977,0.069587,0.175836,0.044554
5699,0.378981,0.06792,0.246531,0.06453
5700,0.23963,0.08406,0.1061,0.04947
5701,0.263376,0.068456,0.15809,0.03683
5702,0.356108,0.071661,0.205077,0.07937
5703,0.258364,0.067907,0.152534,0.037923
5704,0.267574,0.0853,0.14185,0.040424
5705,0.423261,0.08914,0.288997,0.045124
5706,0.269636,0.0697,0.171263,0.028673
5707,0.295986,0.089116,0.17577,0.0311
5708,0.246584,0.067364,0.148123,0.031097
5709,0.399818,0.047407,0.290164,0.062247
5710,0.296892,0.096951,0.169387,0.030554
5711,0.305224,0.09805,0.178674,0.0285
5712,0.347996,0.09071,0.22458,0.032706
5713,0.617727,0.069143,0.516464,0.03212
5714,0.385616,0.070283,0.252436,0.062897
5715,0.421726,0.072443,0.28683,0.062453
