Target device: xilinx_u50_gen3x16_xdma_base_5-0
timestamp,12v_aux_curr,12v_aux_vol,12v_pex_curr,12v_pex_vol,vccint_curr,vccint_vol,3v3_pex_curr,3v3_pex_vol,cage_temp0,cage_temp1,cage_temp2,cage_temp3,dimm_temp0,dimm_temp1,dimm_temp2,dimm_temp3,fan_temp,fpga_temp,hbm_temp,se98_temp0,se98_temp1,se98_temp2,vccint_temp,fan_rpm
41156.2,0,0,1592,12010,9000,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
41201.2,0,0,1592,12010,9000,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
41246.1,0,0,1592,12010,9000,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
41290.8,0,0,1592,12010,9000,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
41335.7,0,0,1592,12010,9000,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
41379,0,0,1592,12010,9000,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
41422.3,0,0,1592,12010,9000,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
41465.6,0,0,1592,12010,9000,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
41509.4,0,0,1592,12010,9000,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
41553.9,0,0,1592,12010,9000,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
41598.4,0,0,1592,12010,9000,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
41643,0,0,1592,12010,9000,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
41687.6,0,0,1592,12010,9000,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
41732.1,0,0,1592,12010,9000,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
41777.1,0,0,1592,12010,9000,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
41821.3,0,0,1592,12010,9000,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
41865.2,0,0,1592,12010,9000,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
41908.9,0,0,1590,12010,9100,848,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
41955.2,0,0,1590,12010,9100,848,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
41999.6,0,0,1590,12010,9100,848,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
42043.6,0,0,1590,12010,9100,848,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
42087.2,0,0,1590,12010,9100,848,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
42131.5,0,0,1590,12010,9100,848,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
42175,0,0,1590,12010,9100,848,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
42218.3,0,0,1590,12010,9100,848,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
42262.5,0,0,1590,12010,9100,848,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
42305.7,0,0,1590,12010,9100,848,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
42349.4,0,0,1590,12010,9100,848,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
42392.5,0,0,1590,12010,9100,848,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
42436.3,0,0,1590,12010,9100,848,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
42480.9,0,0,1590,12010,9100,848,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
42525.2,0,0,1590,12010,9100,848,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
42568.7,0,0,1590,12010,9100,848,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
42612.4,0,0,1590,12010,9100,848,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
42655.6,0,0,1590,12010,9100,848,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
42698.9,0,0,1590,12010,9100,848,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
42742.4,0,0,1590,12010,9100,848,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
42786,0,0,1590,12010,9100,848,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
42829.5,0,0,1590,12010,9100,848,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
42872.8,0,0,1590,12010,9100,848,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
42915.9,0,0,1592,12010,9100,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
42963.2,0,0,1592,12010,9100,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
43007.8,0,0,1592,12010,9100,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
43052.5,0,0,1592,12010,9100,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
43097,0,0,1592,12010,9100,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
43140.5,0,0,1592,12010,9100,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
43184.1,0,0,1592,12010,9100,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
43227.2,0,0,1592,12010,9100,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
43271.4,0,0,1592,12010,9100,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
43316,0,0,1592,12010,9100,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
43360.6,0,0,1592,12010,9100,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
43404.8,0,0,1592,12010,9100,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
43449,0,0,1592,12010,9100,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
43493.8,0,0,1592,12010,9100,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
43538.7,0,0,1592,12010,9100,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
43583.6,0,0,1592,12010,9100,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
43627.9,0,0,1592,12010,9100,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
43672.8,0,0,1592,12010,9100,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
43717,0,0,1592,12010,9100,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
43761.2,0,0,1592,12010,9100,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
43805.5,0,0,1592,12010,9100,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
43850.4,0,0,1592,12010,9100,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
43895.2,0,0,1592,12010,9100,849,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
43939.6,0,0,1590,12012,9100,848,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
43987.8,0,0,1590,12012,9100,848,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
44033.9,0,0,1590,12012,9100,848,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
44078.6,0,0,1590,12012,9100,848,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
44123.1,0,0,1590,12012,9100,848,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
44167.8,0,0,1590,12012,9100,848,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
44212.3,0,0,1590,12012,9100,848,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
44257,0,0,1590,12012,9100,848,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
44300.4,0,0,1590,12012,9100,848,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
44344.2,0,0,1590,12012,9100,848,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
44387.7,0,0,1590,12012,9100,848,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
44431.5,0,0,1590,12012,9100,848,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
44474.7,0,0,1590,12012,9100,848,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
44518.4,0,0,1590,12012,9100,848,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
44561.8,0,0,1590,12012,9100,848,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
44606,0,0,1590,12012,9100,848,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
44650.4,0,0,1590,12012,9100,848,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
44695.2,0,0,1590,12012,9100,848,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
44739.9,0,0,1590,12012,9100,848,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
44785.1,0,0,1590,12012,9100,848,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
44829.9,0,0,1590,12012,9100,848,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
44873.3,0,0,1590,12012,9100,848,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
44917.3,0,0,1590,12012,9100,848,575,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
44960.9,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
45008,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
45052.4,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
45097.1,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
45140.7,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
45184.6,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
45228.5,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
45272.2,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
45315.8,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
45359.3,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
45403,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
45446.4,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
45490.2,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
45534.2,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
45578.8,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
45623.4,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
45667.6,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
45712.2,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
45757.1,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
45801.4,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
45846.3,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
45891.4,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
45936.4,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
45981.3,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
46029.3,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
46074.2,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
46118.6,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
46163.3,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
46207.8,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
46252.5,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
46296.7,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
46341.7,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
46386.2,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
46431.1,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
46476.2,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
46520.8,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
46565.2,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
46609.6,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
46654.2,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
46698.7,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
46743.5,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
46788.5,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
46833.5,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
46877.9,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
46921.7,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
46965.1,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
47009,0,0,1592,12012,9000,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
47055.3,0,0,1592,12012,9000,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
47098.9,0,0,1592,12012,9000,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
47142.9,0,0,1592,12012,9000,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
47186.3,0,0,1592,12012,9000,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
47229.9,0,0,1592,12012,9000,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
47274.7,0,0,1592,12012,9000,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
47319.9,0,0,1592,12012,9000,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
47364.5,0,0,1592,12012,9000,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
47409.5,0,0,1592,12012,9000,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
47454.4,0,0,1592,12012,9000,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
47499.2,0,0,1592,12012,9000,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
47543.7,0,0,1592,12012,9000,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
47588.4,0,0,1592,12012,9000,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
47633.3,0,0,1592,12012,9000,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
47678.2,0,0,1592,12012,9000,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
47722.6,0,0,1592,12012,9000,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
47767.6,0,0,1592,12012,9000,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
47811.6,0,0,1592,12012,9000,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
47855.4,0,0,1592,12012,9000,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
47899.1,0,0,1592,12012,9000,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
47942.9,0,0,1592,12012,9000,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
47987,0,0,1592,12012,9000,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
48031.6,0,0,1592,12010,9100,849,575,3345,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
48080,0,0,1592,12010,9100,849,575,3345,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
48125.8,0,0,1592,12010,9100,849,575,3345,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
48170.7,0,0,1592,12010,9100,849,575,3345,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
48215.3,0,0,1592,12010,9100,849,575,3345,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
48260.1,0,0,1592,12010,9100,849,575,3345,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
48304.1,0,0,1592,12010,9100,849,575,3345,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
48348.4,0,0,1592,12010,9100,849,575,3345,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
48393,0,0,1592,12010,9100,849,575,3345,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
48438,0,0,1592,12010,9100,849,575,3345,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
48483,0,0,1592,12010,9100,849,575,3345,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
48527.8,0,0,1592,12010,9100,849,575,3345,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
48572.7,0,0,1592,12010,9100,849,575,3345,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
48617.4,0,0,1592,12010,9100,849,575,3345,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
48662.3,0,0,1592,12010,9100,849,575,3345,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
48706.9,0,0,1592,12010,9100,849,575,3345,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
48751.1,0,0,1592,12010,9100,849,575,3345,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
48795.4,0,0,1592,12010,9100,849,575,3345,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
48840.3,0,0,1592,12010,9100,849,575,3345,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
48884.8,0,0,1592,12010,9100,849,575,3345,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
48929.6,0,0,1592,12010,9100,849,575,3345,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
48974.4,0,0,1592,12010,9100,849,575,3345,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
49019,0,0,1592,12010,9100,849,575,3345,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
49064,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
49111.8,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
49156.6,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
49201.4,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
49246.3,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
49290.9,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
49335.8,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
49380,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
49424.7,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
49469.8,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
49515,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
49559.4,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
49603.8,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
49648.3,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
49692.6,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
49737.1,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
49782,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
49825.9,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
49869.4,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
49913,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
49956.4,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
49999.7,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
50043.5,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
50087.9,0,0,1592,12010,9100,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
50135.7,0,0,1592,12010,9100,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
50180.7,0,0,1592,12010,9100,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
50225.6,0,0,1592,12010,9100,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
50270.4,0,0,1592,12010,9100,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
50315.1,0,0,1592,12010,9100,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
50359.9,0,0,1592,12010,9100,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
50404.7,0,0,1592,12010,9100,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
50449.3,0,0,1592,12010,9100,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
50494.4,0,0,1592,12010,9100,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
50539.2,0,0,1592,12010,9100,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
50584,0,0,1592,12010,9100,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
50629.1,0,0,1592,12010,9100,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
50673.8,0,0,1592,12010,9100,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
50717.3,0,0,1592,12010,9100,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
50760.5,0,0,1592,12010,9100,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
50804.3,0,0,1592,12010,9100,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
50847.8,0,0,1592,12010,9100,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
50891.7,0,0,1592,12010,9100,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
50935.2,0,0,1592,12010,9100,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
50978.4,0,0,1592,12010,9100,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
51022.3,0,0,1592,12010,9100,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
51066.1,0,0,1592,12010,9100,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
51109.7,0,0,1592,12010,9000,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
51156.1,0,0,1592,12010,9000,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
51199.4,0,0,1592,12010,9000,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
51242.7,0,0,1592,12010,9000,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
51285.9,0,0,1592,12010,9000,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
51330.1,0,0,1592,12010,9000,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
51374.6,0,0,1592,12010,9000,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
51419.2,0,0,1592,12010,9000,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
51464.1,0,0,1592,12010,9000,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
51508.5,0,0,1592,12010,9000,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
51553.1,0,0,1592,12010,9000,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
51596.8,0,0,1592,12010,9000,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
51640.5,0,0,1592,12010,9000,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
51684.2,0,0,1592,12010,9000,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
